data_hora,potencia_kw,energia_kwh,temperatura_inversor,fonte_id,data,geracao
2025-07-10 22:34:23.207481,0.0,0.0,26.4,1,2025-07-10,26.258
2025-07-10 22:49:23.207481,0.0,0.0,25.7,1,2025-07-10,26.258
2025-07-10 23:04:23.207481,0.0,0.0,32.9,1,2025-07-10,26.258
2025-07-10 23:19:23.207481,0.0,0.0,30.9,1,2025-07-10,26.258
2025-07-10 23:34:23.207481,0.0,0.0,37.3,1,2025-07-10,26.258
2025-07-10 23:49:23.207481,0.0,0.0,25.3,1,2025-07-10,26.258
2025-07-11 00:04:23.207481,0.0,0.0,31.2,1,2025-07-11,26.541
2025-07-11 00:19:23.207481,0.0,0.0,39.8,1,2025-07-11,26.541
2025-07-11 00:34:23.207481,0.0,0.0,42.8,1,2025-07-11,26.541
2025-07-11 00:49:23.207481,0.0,0.0,26.8,1,2025-07-11,26.541
2025-07-11 01:04:23.207481,0.0,0.0,29.5,1,2025-07-11,26.541
2025-07-11 01:19:23.207481,0.0,0.0,38.9,1,2025-07-11,26.541
2025-07-11 01:34:23.207481,0.0,0.0,29.9,1,2025-07-11,26.541
2025-07-11 01:49:23.207481,0.0,0.0,33.4,1,2025-07-11,26.541
2025-07-11 02:04:23.207481,0.0,0.0,43.1,1,2025-07-11,26.541
2025-07-11 02:19:23.207481,0.0,0.0,43.0,1,2025-07-11,26.541
2025-07-11 02:34:23.207481,0.0,0.0,42.8,1,2025-07-11,26.541
2025-07-11 02:49:23.207481,0.0,0.0,28.7,1,2025-07-11,26.541
2025-07-11 03:04:23.207481,0.0,0.0,34.8,1,2025-07-11,26.541
2025-07-11 03:19:23.207481,0.0,0.0,44.0,1,2025-07-11,26.541
2025-07-11 03:34:23.207481,0.0,0.0,38.4,1,2025-07-11,26.541
2025-07-11 03:49:23.207481,0.0,0.0,29.7,1,2025-07-11,26.541
2025-07-11 04:04:23.207481,0.0,0.0,39.0,1,2025-07-11,26.541
2025-07-11 04:19:23.207481,0.0,0.0,33.4,1,2025-07-11,26.541
2025-07-11 04:34:23.207481,0.0,0.0,37.3,1,2025-07-11,26.541
2025-07-11 04:49:23.207481,0.0,0.0,43.9,1,2025-07-11,26.541
2025-07-11 05:04:23.207481,0.0,0.0,44.4,1,2025-07-11,26.541
2025-07-11 05:19:23.207481,0.0,0.0,26.0,1,2025-07-11,26.541
2025-07-11 05:34:23.207481,0.0,0.0,42.8,1,2025-07-11,26.541
2025-07-11 05:49:23.207481,0.0,0.0,25.8,1,2025-07-11,26.541
2025-07-11 06:04:23.207481,0.367,0.092,37.3,1,2025-07-11,26.541
2025-07-11 06:19:23.207481,0.316,0.079,27.6,1,2025-07-11,26.541
2025-07-11 06:34:23.207481,0.395,0.099,25.7,1,2025-07-11,26.541
2025-07-11 06:49:23.207481,0.378,0.095,35.4,1,2025-07-11,26.541
2025-07-11 07:04:23.207481,0.95,0.238,43.0,1,2025-07-11,26.541
2025-07-11 07:19:23.207481,0.994,0.249,43.7,1,2025-07-11,26.541
2025-07-11 07:34:23.207481,0.953,0.238,28.5,1,2025-07-11,26.541
2025-07-11 07:49:23.207481,0.97,0.242,30.9,1,2025-07-11,26.541
2025-07-11 08:04:23.207481,1.927,0.482,41.3,1,2025-07-11,26.541
2025-07-11 08:19:23.207481,1.892,0.473,28.5,1,2025-07-11,26.541
2025-07-11 08:34:23.207481,1.683,0.421,39.2,1,2025-07-11,26.541
2025-07-11 08:49:23.207481,1.414,0.353,33.7,1,2025-07-11,26.541
2025-07-11 09:04:23.207481,2.042,0.511,35.8,1,2025-07-11,26.541
2025-07-11 09:19:23.207481,2.807,0.702,31.1,1,2025-07-11,26.541
2025-07-11 09:34:23.207481,2.88,0.72,25.1,1,2025-07-11,26.541
2025-07-11 09:49:23.207481,2.031,0.508,34.7,1,2025-07-11,26.541
2025-07-11 10:04:23.207481,3.341,0.835,44.7,1,2025-07-11,26.541
2025-07-11 10:19:23.207481,2.904,0.726,44.3,1,2025-07-11,26.541
2025-07-11 10:34:23.207481,3.092,0.773,43.9,1,2025-07-11,26.541
2025-07-11 10:49:23.207481,3.081,0.77,39.9,1,2025-07-11,26.541
2025-07-11 11:04:23.207481,3.704,0.926,27.7,1,2025-07-11,26.541
2025-07-11 11:19:23.207481,3.506,0.876,30.0,1,2025-07-11,26.541
2025-07-11 11:34:23.207481,2.666,0.667,31.9,1,2025-07-11,26.541
2025-07-11 11:49:23.207481,2.612,0.653,40.0,1,2025-07-11,26.541
2025-07-11 12:04:23.207481,2.979,0.745,29.9,1,2025-07-11,26.541
2025-07-11 12:19:23.207481,3.511,0.878,26.3,1,2025-07-11,26.541
2025-07-11 12:34:23.207481,3.488,0.872,37.5,1,2025-07-11,26.541
2025-07-11 12:49:23.207481,2.833,0.708,25.1,1,2025-07-11,26.541
2025-07-11 13:04:23.207481,3.77,0.942,40.9,1,2025-07-11,26.541
2025-07-11 13:19:23.207481,2.604,0.651,26.1,1,2025-07-11,26.541
2025-07-11 13:34:23.207481,2.673,0.668,41.6,1,2025-07-11,26.541
2025-07-11 13:49:23.207481,3.002,0.75,29.0,1,2025-07-11,26.541
2025-07-11 14:04:23.207481,2.587,0.647,38.9,1,2025-07-11,26.541
2025-07-11 14:19:23.207481,2.28,0.57,32.6,1,2025-07-11,26.541
2025-07-11 14:34:23.207481,3.192,0.798,37.2,1,2025-07-11,26.541
2025-07-11 14:49:23.207481,2.913,0.728,43.5,1,2025-07-11,26.541
2025-07-11 15:04:23.207481,2.52,0.63,40.2,1,2025-07-11,26.541
2025-07-11 15:19:23.207481,2.06,0.515,37.9,1,2025-07-11,26.541
2025-07-11 15:34:23.207481,2.921,0.73,30.3,1,2025-07-11,26.541
2025-07-11 15:49:23.207481,2.34,0.585,32.1,1,2025-07-11,26.541
2025-07-11 16:04:23.207481,2.065,0.516,27.6,1,2025-07-11,26.541
2025-07-11 16:19:23.207481,1.616,0.404,31.4,1,2025-07-11,26.541
2025-07-11 16:34:23.207481,2.099,0.525,37.4,1,2025-07-11,26.541
2025-07-11 16:49:23.207481,1.867,0.467,31.1,1,2025-07-11,26.541
2025-07-11 17:04:23.207481,1.057,0.264,32.3,1,2025-07-11,26.541
2025-07-11 17:19:23.207481,1.166,0.291,27.9,1,2025-07-11,26.541
2025-07-11 17:34:23.207481,1.041,0.26,33.3,1,2025-07-11,26.541
2025-07-11 17:49:23.207481,1.213,0.303,34.7,1,2025-07-11,26.541
2025-07-11 18:04:23.207481,0.398,0.099,33.0,1,2025-07-11,26.541
2025-07-11 18:19:23.207481,0.329,0.082,29.9,1,2025-07-11,26.541
2025-07-11 18:34:23.207481,0.398,0.1,42.7,1,2025-07-11,26.541
2025-07-11 18:49:23.207481,0.34,0.085,39.6,1,2025-07-11,26.541
2025-07-11 19:04:23.207481,0.0,0.0,25.4,1,2025-07-11,26.541
2025-07-11 19:19:23.207481,0.0,0.0,25.7,1,2025-07-11,26.541
2025-07-11 19:34:23.207481,0.0,0.0,25.6,1,2025-07-11,26.541
2025-07-11 19:49:23.207481,0.0,0.0,32.2,1,2025-07-11,26.541
2025-07-11 20:04:23.207481,0.0,0.0,38.9,1,2025-07-11,26.541
2025-07-11 20:19:23.207481,0.0,0.0,37.8,1,2025-07-11,26.541
2025-07-11 20:34:23.207481,0.0,0.0,44.0,1,2025-07-11,26.541
2025-07-11 20:49:23.207481,0.0,0.0,44.6,1,2025-07-11,26.541
2025-07-11 21:04:23.207481,0.0,0.0,33.7,1,2025-07-11,26.541
2025-07-11 21:19:23.207481,0.0,0.0,36.2,1,2025-07-11,26.541
2025-07-11 21:34:23.207481,0.0,0.0,44.8,1,2025-07-11,26.541
2025-07-11 21:49:23.207481,0.0,0.0,40.9,1,2025-07-11,26.541
2025-07-11 22:04:23.207481,0.0,0.0,28.5,1,2025-07-11,26.541
2025-07-11 22:19:23.207481,0.0,0.0,44.4,1,2025-07-11,26.541
2025-07-11 22:34:23.207481,0.0,0.0,26.7,1,2025-07-11,26.541
2025-07-11 22:49:23.207481,0.0,0.0,33.1,1,2025-07-11,26.541
2025-07-11 23:04:23.207481,0.0,0.0,35.1,1,2025-07-11,26.541
2025-07-11 23:19:23.207481,0.0,0.0,42.8,1,2025-07-11,26.541
2025-07-11 23:34:23.207481,0.0,0.0,35.0,1,2025-07-11,26.541
2025-07-11 23:49:23.207481,0.0,0.0,27.0,1,2025-07-11,26.541
2025-07-12 00:04:23.207481,0.0,0.0,40.5,1,2025-07-12,21.245
2025-07-12 00:19:23.207481,0.0,0.0,34.3,1,2025-07-12,21.245
2025-07-12 00:34:23.207481,0.0,0.0,41.6,1,2025-07-12,21.245
2025-07-12 00:49:23.207481,0.0,0.0,34.8,1,2025-07-12,21.245
2025-07-12 01:04:23.207481,0.0,0.0,35.3,1,2025-07-12,21.245
2025-07-12 01:19:23.207481,0.0,0.0,30.4,1,2025-07-12,21.245
2025-07-12 01:34:23.207481,0.0,0.0,32.7,1,2025-07-12,21.245
2025-07-12 01:49:23.207481,0.0,0.0,40.3,1,2025-07-12,21.245
2025-07-12 02:04:23.207481,0.0,0.0,44.3,1,2025-07-12,21.245
2025-07-12 02:19:23.207481,0.0,0.0,35.7,1,2025-07-12,21.245
2025-07-12 02:34:23.207481,0.0,0.0,44.5,1,2025-07-12,21.245
2025-07-12 02:49:23.207481,0.0,0.0,33.3,1,2025-07-12,21.245
2025-07-12 03:04:23.207481,0.0,0.0,27.8,1,2025-07-12,21.245
2025-07-12 03:19:23.207481,0.0,0.0,32.3,1,2025-07-12,21.245
2025-07-12 03:34:23.207481,0.0,0.0,29.3,1,2025-07-12,21.245
2025-07-12 03:49:23.207481,0.0,0.0,41.8,1,2025-07-12,21.245
2025-07-12 04:04:23.207481,0.0,0.0,36.2,1,2025-07-12,21.245
2025-07-12 04:19:23.207481,0.0,0.0,40.0,1,2025-07-12,21.245
2025-07-12 04:34:23.207481,0.0,0.0,33.3,1,2025-07-12,21.245
2025-07-12 04:49:23.207481,0.0,0.0,38.9,1,2025-07-12,21.245
2025-07-12 05:04:23.207481,0.0,0.0,41.1,1,2025-07-12,21.245
2025-07-12 05:19:23.207481,0.0,0.0,29.5,1,2025-07-12,21.245
2025-07-12 05:34:23.207481,0.0,0.0,42.7,1,2025-07-12,21.245
2025-07-12 05:49:23.207481,0.0,0.0,40.3,1,2025-07-12,21.245
2025-07-12 06:04:23.207481,0.311,0.078,27.2,1,2025-07-12,21.245
2025-07-12 06:19:23.207481,0.234,0.059,39.3,1,2025-07-12,21.245
2025-07-12 06:34:23.207481,0.322,0.081,28.7,1,2025-07-12,21.245
2025-07-12 06:49:23.207481,0.307,0.077,30.4,1,2025-07-12,21.245
2025-07-12 07:04:23.207481,0.717,0.179,34.1,1,2025-07-12,21.245
2025-07-12 07:19:23.207481,0.692,0.173,28.2,1,2025-07-12,21.245
2025-07-12 07:34:23.207481,0.893,0.223,39.7,1,2025-07-12,21.245
2025-07-12 07:49:23.207481,0.903,0.226,41.7,1,2025-07-12,21.245
2025-07-12 08:04:23.207481,1.348,0.337,42.6,1,2025-07-12,21.245
2025-07-12 08:19:23.207481,1.587,0.397,29.2,1,2025-07-12,21.245
2025-07-12 08:34:23.207481,1.675,0.419,25.7,1,2025-07-12,21.245
2025-07-12 08:49:23.207481,1.635,0.409,36.5,1,2025-07-12,21.245
2025-07-12 09:04:23.207481,1.762,0.441,44.6,1,2025-07-12,21.245
2025-07-12 09:19:23.207481,2.177,0.544,37.8,1,2025-07-12,21.245
2025-07-12 09:34:23.207481,1.708,0.427,43.6,1,2025-07-12,21.245
2025-07-12 09:49:23.207481,2.193,0.548,35.3,1,2025-07-12,21.245
2025-07-12 10:04:23.207481,2.138,0.535,36.9,1,2025-07-12,21.245
2025-07-12 10:19:23.207481,2.04,0.51,41.5,1,2025-07-12,21.245
2025-07-12 10:34:23.207481,2.185,0.546,42.1,1,2025-07-12,21.245
2025-07-12 10:49:23.207481,2.486,0.621,26.7,1,2025-07-12,21.245
2025-07-12 11:04:23.207481,2.56,0.64,29.7,1,2025-07-12,21.245
2025-07-12 11:19:23.207481,2.686,0.671,42.3,1,2025-07-12,21.245
2025-07-12 11:34:23.207481,2.357,0.589,44.0,1,2025-07-12,21.245
2025-07-12 11:49:23.207481,2.761,0.69,29.9,1,2025-07-12,21.245
2025-07-12 12:04:23.207481,2.92,0.73,34.1,1,2025-07-12,21.245
2025-07-12 12:19:23.207481,3.002,0.751,42.8,1,2025-07-12,21.245
2025-07-12 12:34:23.207481,2.598,0.65,28.3,1,2025-07-12,21.245
2025-07-12 12:49:23.207481,2.454,0.614,25.3,1,2025-07-12,21.245
2025-07-12 13:04:23.207481,2.509,0.627,33.2,1,2025-07-12,21.245
2025-07-12 13:19:23.207481,2.222,0.555,29.3,1,2025-07-12,21.245
2025-07-12 13:34:23.207481,2.261,0.565,26.4,1,2025-07-12,21.245
2025-07-12 13:49:23.207481,3.005,0.751,35.1,1,2025-07-12,21.245
2025-07-12 14:04:23.207481,2.216,0.554,30.0,1,2025-07-12,21.245
2025-07-12 14:19:23.207481,2.128,0.532,40.4,1,2025-07-12,21.245
2025-07-12 14:34:23.207481,1.906,0.476,41.7,1,2025-07-12,21.245
2025-07-12 14:49:23.207481,2.679,0.67,41.1,1,2025-07-12,21.245
2025-07-12 15:04:23.207481,1.846,0.461,38.6,1,2025-07-12,21.245
2025-07-12 15:19:23.207481,1.953,0.488,29.1,1,2025-07-12,21.245
2025-07-12 15:34:23.207481,1.857,0.464,42.3,1,2025-07-12,21.245
2025-07-12 15:49:23.207481,1.603,0.401,29.1,1,2025-07-12,21.245
2025-07-12 16:04:23.207481,1.672,0.418,44.9,1,2025-07-12,21.245
2025-07-12 16:19:23.207481,1.449,0.362,42.2,1,2025-07-12,21.245
2025-07-12 16:34:23.207481,1.472,0.368,33.1,1,2025-07-12,21.245
2025-07-12 16:49:23.207481,1.258,0.315,25.8,1,2025-07-12,21.245
2025-07-12 17:04:23.207481,0.708,0.177,26.6,1,2025-07-12,21.245
2025-07-12 17:19:23.207481,0.931,0.233,40.0,1,2025-07-12,21.245
2025-07-12 17:34:23.207481,0.893,0.223,29.9,1,2025-07-12,21.245
2025-07-12 17:49:23.207481,0.707,0.177,31.6,1,2025-07-12,21.245
2025-07-12 18:04:23.207481,0.296,0.074,41.4,1,2025-07-12,21.245
2025-07-12 18:19:23.207481,0.27,0.068,32.2,1,2025-07-12,21.245
2025-07-12 18:34:23.207481,0.237,0.059,36.3,1,2025-07-12,21.245
2025-07-12 18:49:23.207481,0.249,0.062,33.1,1,2025-07-12,21.245
2025-07-12 19:04:23.207481,0.0,0.0,38.9,1,2025-07-12,21.245
2025-07-12 19:19:23.207481,0.0,0.0,28.0,1,2025-07-12,21.245
2025-07-12 19:34:23.207481,0.0,0.0,28.3,1,2025-07-12,21.245
2025-07-12 19:49:23.207481,0.0,0.0,31.8,1,2025-07-12,21.245
2025-07-12 20:04:23.207481,0.0,0.0,36.7,1,2025-07-12,21.245
2025-07-12 20:19:23.207481,0.0,0.0,28.7,1,2025-07-12,21.245
2025-07-12 20:34:23.207481,0.0,0.0,38.0,1,2025-07-12,21.245
2025-07-12 20:49:23.207481,0.0,0.0,29.3,1,2025-07-12,21.245
2025-07-12 21:04:23.207481,0.0,0.0,41.5,1,2025-07-12,21.245
2025-07-12 21:19:23.207481,0.0,0.0,42.9,1,2025-07-12,21.245
2025-07-12 21:34:23.207481,0.0,0.0,33.8,1,2025-07-12,21.245
2025-07-12 21:49:23.207481,0.0,0.0,29.0,1,2025-07-12,21.245
2025-07-12 22:04:23.207481,0.0,0.0,27.8,1,2025-07-12,21.245
2025-07-12 22:19:23.207481,0.0,0.0,39.2,1,2025-07-12,21.245
2025-07-12 22:34:23.207481,0.0,0.0,36.5,1,2025-07-12,21.245
2025-07-12 22:49:23.207481,0.0,0.0,32.2,1,2025-07-12,21.245
2025-07-12 23:04:23.207481,0.0,0.0,31.8,1,2025-07-12,21.245
2025-07-12 23:19:23.207481,0.0,0.0,38.3,1,2025-07-12,21.245
2025-07-12 23:34:23.207481,0.0,0.0,36.0,1,2025-07-12,21.245
2025-07-12 23:49:23.207481,0.0,0.0,26.0,1,2025-07-12,21.245
2025-07-13 00:04:23.207481,0.0,0.0,40.8,1,2025-07-13,22.335
2025-07-13 00:19:23.207481,0.0,0.0,42.9,1,2025-07-13,22.335
2025-07-13 00:34:23.207481,0.0,0.0,40.9,1,2025-07-13,22.335
2025-07-13 00:49:23.207481,0.0,0.0,27.3,1,2025-07-13,22.335
2025-07-13 01:04:23.207481,0.0,0.0,33.8,1,2025-07-13,22.335
2025-07-13 01:19:23.207481,0.0,0.0,39.8,1,2025-07-13,22.335
2025-07-13 01:34:23.207481,0.0,0.0,30.2,1,2025-07-13,22.335
2025-07-13 01:49:23.207481,0.0,0.0,29.7,1,2025-07-13,22.335
2025-07-13 02:04:23.207481,0.0,0.0,42.4,1,2025-07-13,22.335
2025-07-13 02:19:23.207481,0.0,0.0,32.6,1,2025-07-13,22.335
2025-07-13 02:34:23.207481,0.0,0.0,42.0,1,2025-07-13,22.335
2025-07-13 02:49:23.207481,0.0,0.0,35.5,1,2025-07-13,22.335
2025-07-13 03:04:23.207481,0.0,0.0,35.0,1,2025-07-13,22.335
2025-07-13 03:19:23.207481,0.0,0.0,43.8,1,2025-07-13,22.335
2025-07-13 03:34:23.207481,0.0,0.0,30.8,1,2025-07-13,22.335
2025-07-13 03:49:23.207481,0.0,0.0,32.8,1,2025-07-13,22.335
2025-07-13 04:04:23.207481,0.0,0.0,32.2,1,2025-07-13,22.335
2025-07-13 04:19:23.207481,0.0,0.0,32.5,1,2025-07-13,22.335
2025-07-13 04:34:23.207481,0.0,0.0,43.3,1,2025-07-13,22.335
2025-07-13 04:49:23.207481,0.0,0.0,36.3,1,2025-07-13,22.335
2025-07-13 05:04:23.207481,0.0,0.0,38.2,1,2025-07-13,22.335
2025-07-13 05:19:23.207481,0.0,0.0,38.0,1,2025-07-13,22.335
2025-07-13 05:34:23.207481,0.0,0.0,25.4,1,2025-07-13,22.335
2025-07-13 05:49:23.207481,0.0,0.0,43.2,1,2025-07-13,22.335
2025-07-13 06:04:23.207481,0.275,0.069,42.5,1,2025-07-13,22.335
2025-07-13 06:19:23.207481,0.283,0.071,37.6,1,2025-07-13,22.335
2025-07-13 06:34:23.207481,0.322,0.081,35.6,1,2025-07-13,22.335
2025-07-13 06:49:23.207481,0.278,0.07,34.5,1,2025-07-13,22.335
2025-07-13 07:04:23.207481,0.754,0.189,43.3,1,2025-07-13,22.335
2025-07-13 07:19:23.207481,0.907,0.227,26.2,1,2025-07-13,22.335
2025-07-13 07:34:23.207481,0.948,0.237,33.9,1,2025-07-13,22.335
2025-07-13 07:49:23.207481,0.858,0.214,33.6,1,2025-07-13,22.335
2025-07-13 08:04:23.207481,1.639,0.41,44.2,1,2025-07-13,22.335
2025-07-13 08:19:23.207481,1.205,0.301,32.4,1,2025-07-13,22.335
2025-07-13 08:34:23.207481,1.626,0.406,37.4,1,2025-07-13,22.335
2025-07-13 08:49:23.207481,1.17,0.292,30.6,1,2025-07-13,22.335
2025-07-13 09:04:23.207481,2.233,0.558,31.8,1,2025-07-13,22.335
2025-07-13 09:19:23.207481,2.256,0.564,32.5,1,2025-07-13,22.335
2025-07-13 09:34:23.207481,2.066,0.516,35.9,1,2025-07-13,22.335
2025-07-13 09:49:23.207481,2.298,0.575,30.1,1,2025-07-13,22.335
2025-07-13 10:04:23.207481,2.536,0.634,33.5,1,2025-07-13,22.335
2025-07-13 10:19:23.207481,2.455,0.614,34.3,1,2025-07-13,22.335
2025-07-13 10:34:23.207481,2.559,0.64,28.6,1,2025-07-13,22.335
2025-07-13 10:49:23.207481,2.169,0.542,39.3,1,2025-07-13,22.335
2025-07-13 11:04:23.207481,2.68,0.67,29.9,1,2025-07-13,22.335
2025-07-13 11:19:23.207481,2.885,0.721,26.5,1,2025-07-13,22.335
2025-07-13 11:34:23.207481,2.992,0.748,39.2,1,2025-07-13,22.335
2025-07-13 11:49:23.207481,2.523,0.631,39.0,1,2025-07-13,22.335
2025-07-13 12:04:23.207481,2.553,0.638,29.6,1,2025-07-13,22.335
2025-07-13 12:19:23.207481,3.226,0.807,44.5,1,2025-07-13,22.335
2025-07-13 12:34:23.207481,3.082,0.771,33.2,1,2025-07-13,22.335
2025-07-13 12:49:23.207481,3.085,0.771,27.9,1,2025-07-13,22.335
2025-07-13 13:04:23.207481,2.694,0.674,39.9,1,2025-07-13,22.335
2025-07-13 13:19:23.207481,2.367,0.592,36.5,1,2025-07-13,22.335
2025-07-13 13:34:23.207481,2.623,0.656,25.7,1,2025-07-13,22.335
2025-07-13 13:49:23.207481,2.854,0.713,42.2,1,2025-07-13,22.335
2025-07-13 14:04:23.207481,2.068,0.517,32.0,1,2025-07-13,22.335
2025-07-13 14:19:23.207481,2.52,0.63,29.1,1,2025-07-13,22.335
2025-07-13 14:34:23.207481,2.116,0.529,30.2,1,2025-07-13,22.335
2025-07-13 14:49:23.207481,2.146,0.537,36.0,1,2025-07-13,22.335
2025-07-13 15:04:23.207481,2.057,0.514,39.4,1,2025-07-13,22.335
2025-07-13 15:19:23.207481,1.638,0.41,37.7,1,2025-07-13,22.335
2025-07-13 15:34:23.207481,1.935,0.484,33.7,1,2025-07-13,22.335
2025-07-13 15:49:23.207481,2.133,0.533,27.3,1,2025-07-13,22.335
2025-07-13 16:04:23.207481,1.634,0.409,26.8,1,2025-07-13,22.335
2025-07-13 16:19:23.207481,1.516,0.379,41.1,1,2025-07-13,22.335
2025-07-13 16:34:23.207481,1.147,0.287,42.8,1,2025-07-13,22.335
2025-07-13 16:49:23.207481,1.625,0.406,27.3,1,2025-07-13,22.335
2025-07-13 17:04:23.207481,0.994,0.249,38.9,1,2025-07-13,22.335
2025-07-13 17:19:23.207481,0.738,0.185,28.1,1,2025-07-13,22.335
2025-07-13 17:34:23.207481,0.734,0.184,38.4,1,2025-07-13,22.335
2025-07-13 17:49:23.207481,0.787,0.197,34.3,1,2025-07-13,22.335
2025-07-13 18:04:23.207481,0.325,0.081,25.5,1,2025-07-13,22.335
2025-07-13 18:19:23.207481,0.309,0.077,30.0,1,2025-07-13,22.335
2025-07-13 18:34:23.207481,0.251,0.063,44.4,1,2025-07-13,22.335
2025-07-13 18:49:23.207481,0.249,0.062,40.8,1,2025-07-13,22.335
2025-07-13 19:04:23.207481,0.0,0.0,36.4,1,2025-07-13,22.335
2025-07-13 19:19:23.207481,0.0,0.0,31.9,1,2025-07-13,22.335
2025-07-13 19:34:23.207481,0.0,0.0,29.3,1,2025-07-13,22.335
2025-07-13 19:49:23.207481,0.0,0.0,41.3,1,2025-07-13,22.335
2025-07-13 20:04:23.207481,0.0,0.0,27.2,1,2025-07-13,22.335
2025-07-13 20:19:23.207481,0.0,0.0,44.9,1,2025-07-13,22.335
2025-07-13 20:34:23.207481,0.0,0.0,44.9,1,2025-07-13,22.335
2025-07-13 20:49:23.207481,0.0,0.0,33.3,1,2025-07-13,22.335
2025-07-13 21:04:23.207481,0.0,0.0,34.1,1,2025-07-13,22.335
2025-07-13 21:19:23.207481,0.0,0.0,37.5,1,2025-07-13,22.335
2025-07-13 21:34:23.207481,0.0,0.0,25.9,1,2025-07-13,22.335
2025-07-13 21:49:23.207481,0.0,0.0,27.1,1,2025-07-13,22.335
2025-07-13 22:04:23.207481,0.0,0.0,32.3,1,2025-07-13,22.335
2025-07-13 22:19:23.207481,0.0,0.0,28.9,1,2025-07-13,22.335
2025-07-13 22:34:23.207481,0.0,0.0,40.9,1,2025-07-13,22.335
2025-07-13 22:49:23.207481,0.0,0.0,37.5,1,2025-07-13,22.335
2025-07-13 23:04:23.207481,0.0,0.0,35.6,1,2025-07-13,22.335
2025-07-13 23:19:23.207481,0.0,0.0,31.1,1,2025-07-13,22.335
2025-07-13 23:34:23.207481,0.0,0.0,33.8,1,2025-07-13,22.335
2025-07-13 23:49:23.207481,0.0,0.0,43.0,1,2025-07-13,22.335
2025-07-14 00:04:23.207481,0.0,0.0,44.4,1,2025-07-14,26.432
2025-07-14 00:19:23.207481,0.0,0.0,31.6,1,2025-07-14,26.432
2025-07-14 00:34:23.207481,0.0,0.0,25.3,1,2025-07-14,26.432
2025-07-14 00:49:23.207481,0.0,0.0,25.1,1,2025-07-14,26.432
2025-07-14 01:04:23.207481,0.0,0.0,42.1,1,2025-07-14,26.432
2025-07-14 01:19:23.207481,0.0,0.0,26.5,1,2025-07-14,26.432
2025-07-14 01:34:23.207481,0.0,0.0,38.6,1,2025-07-14,26.432
2025-07-14 01:49:23.207481,0.0,0.0,37.6,1,2025-07-14,26.432
2025-07-14 02:04:23.207481,0.0,0.0,43.1,1,2025-07-14,26.432
2025-07-14 02:19:23.207481,0.0,0.0,26.2,1,2025-07-14,26.432
2025-07-14 02:34:23.207481,0.0,0.0,37.5,1,2025-07-14,26.432
2025-07-14 02:49:23.207481,0.0,0.0,43.0,1,2025-07-14,26.432
2025-07-14 03:04:23.207481,0.0,0.0,28.1,1,2025-07-14,26.432
2025-07-14 03:19:23.207481,0.0,0.0,31.5,1,2025-07-14,26.432
2025-07-14 03:34:23.207481,0.0,0.0,26.4,1,2025-07-14,26.432
2025-07-14 03:49:23.207481,0.0,0.0,41.9,1,2025-07-14,26.432
2025-07-14 04:04:23.207481,0.0,0.0,37.6,1,2025-07-14,26.432
2025-07-14 04:19:23.207481,0.0,0.0,26.4,1,2025-07-14,26.432
2025-07-14 04:34:23.207481,0.0,0.0,39.9,1,2025-07-14,26.432
2025-07-14 04:49:23.207481,0.0,0.0,32.4,1,2025-07-14,26.432
2025-07-14 05:04:23.207481,0.0,0.0,30.2,1,2025-07-14,26.432
2025-07-14 05:19:23.207481,0.0,0.0,41.0,1,2025-07-14,26.432
2025-07-14 05:34:23.207481,0.0,0.0,43.5,1,2025-07-14,26.432
2025-07-14 05:49:23.207481,0.0,0.0,32.8,1,2025-07-14,26.432
2025-07-14 06:04:23.207481,0.355,0.089,29.2,1,2025-07-14,26.432
2025-07-14 06:19:23.207481,0.378,0.094,25.9,1,2025-07-14,26.432
2025-07-14 06:34:23.207481,0.327,0.082,42.5,1,2025-07-14,26.432
2025-07-14 06:49:23.207481,0.366,0.091,35.2,1,2025-07-14,26.432
2025-07-14 07:04:23.207481,0.926,0.231,35.6,1,2025-07-14,26.432
2025-07-14 07:19:23.207481,1.192,0.298,27.2,1,2025-07-14,26.432
2025-07-14 07:34:23.207481,1.171,0.293,41.7,1,2025-07-14,26.432
2025-07-14 07:49:23.207481,1.188,0.297,33.3,1,2025-07-14,26.432
2025-07-14 08:04:23.207481,2.056,0.514,33.6,1,2025-07-14,26.432
2025-07-14 08:19:23.207481,1.506,0.377,29.5,1,2025-07-14,26.432
2025-07-14 08:34:23.207481,1.832,0.458,30.1,1,2025-07-14,26.432
2025-07-14 08:49:23.207481,1.647,0.412,28.6,1,2025-07-14,26.432
2025-07-14 09:04:23.207481,2.049,0.512,43.4,1,2025-07-14,26.432
2025-07-14 09:19:23.207481,2.309,0.577,42.2,1,2025-07-14,26.432
2025-07-14 09:34:23.207481,1.967,0.492,38.8,1,2025-07-14,26.432
2025-07-14 09:49:23.207481,2.915,0.729,43.6,1,2025-07-14,26.432
2025-07-14 10:04:23.207481,2.845,0.711,35.4,1,2025-07-14,26.432
2025-07-14 10:19:23.207481,2.386,0.596,25.1,1,2025-07-14,26.432
2025-07-14 10:34:23.207481,3.084,0.771,44.0,1,2025-07-14,26.432
2025-07-14 10:49:23.207481,2.514,0.629,38.1,1,2025-07-14,26.432
2025-07-14 11:04:23.207481,2.948,0.737,37.7,1,2025-07-14,26.432
2025-07-14 11:19:23.207481,2.756,0.689,31.9,1,2025-07-14,26.432
